timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/22 12:21:24.821, 13319 MiB, 2625 MiB, 27 %
2026/05/22 12:21:25.821, 13543 MiB, 2401 MiB, 20 %
2026/05/22 12:21:26.821, 13735 MiB, 2209 MiB, 20 %
2026/05/22 12:21:27.821, 13927 MiB, 2017 MiB, 18 %
2026/05/22 12:21:28.822, 14183 MiB, 1761 MiB, 2 %
2026/05/22 12:21:29.822, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:21:30.822, 14183 MiB, 1761 MiB, 1 %
2026/05/22 12:21:31.822, 12743 MiB, 3201 MiB, 1 %
2026/05/22 12:21:32.823, 12935 MiB, 3009 MiB, 27 %
2026/05/22 12:21:33.823, 13095 MiB, 2849 MiB, 45 %
2026/05/22 12:21:34.823, 13287 MiB, 2657 MiB, 22 %
2026/05/22 12:21:35.823, 13479 MiB, 2465 MiB, 21 %
2026/05/22 12:21:36.823, 13671 MiB, 2273 MiB, 26 %
2026/05/22 12:21:37.824, 13895 MiB, 2049 MiB, 26 %
2026/05/22 12:21:38.824, 14183 MiB, 1761 MiB, 54 %
2026/05/22 12:21:39.824, 14215 MiB, 1729 MiB, 100 %
2026/05/22 12:21:40.824, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:21:41.824, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:21:42.825, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:21:43.825, 12743 MiB, 3201 MiB, 19 %
2026/05/22 12:21:44.825, 12903 MiB, 3041 MiB, 21 %
2026/05/22 12:21:45.825, 13095 MiB, 2849 MiB, 29 %
2026/05/22 12:21:46.825, 13287 MiB, 2657 MiB, 29 %
2026/05/22 12:21:47.826, 13479 MiB, 2465 MiB, 21 %
2026/05/22 12:21:48.826, 13703 MiB, 2241 MiB, 22 %
2026/05/22 12:21:49.826, 13895 MiB, 2049 MiB, 17 %
2026/05/22 12:21:50.826, 14023 MiB, 1921 MiB, 100 %
2026/05/22 12:21:51.826, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:21:52.827, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:21:53.827, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:21:54.827, 12775 MiB, 3169 MiB, 30 %
2026/05/22 12:21:55.827, 12935 MiB, 3009 MiB, 47 %
2026/05/22 12:21:56.827, 13127 MiB, 2817 MiB, 21 %
2026/05/22 12:21:57.828, 13319 MiB, 2625 MiB, 21 %
2026/05/22 12:21:58.828, 13479 MiB, 2465 MiB, 28 %
2026/05/22 12:21:59.828, 13703 MiB, 2241 MiB, 20 %
2026/05/22 12:22:00.828, 13927 MiB, 2017 MiB, 18 %
2026/05/22 12:22:01.828, 14151 MiB, 1793 MiB, 48 %
2026/05/22 12:22:02.829, 14247 MiB, 1697 MiB, 100 %
2026/05/22 12:22:03.829, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:22:04.829, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:22:05.829, 14503 MiB, 1441 MiB, 2 %
2026/05/22 12:22:06.829, 12679 MiB, 3265 MiB, 1 %
2026/05/22 12:22:07.830, 12807 MiB, 3137 MiB, 34 %
2026/05/22 12:22:08.830, 12967 MiB, 2977 MiB, 50 %
2026/05/22 12:22:09.830, 13127 MiB, 2817 MiB, 24 %
2026/05/22 12:22:10.830, 13351 MiB, 2593 MiB, 23 %
2026/05/22 12:22:11.830, 13575 MiB, 2369 MiB, 51 %
2026/05/22 12:22:12.831, 13799 MiB, 2145 MiB, 52 %
2026/05/22 12:22:13.831, 13959 MiB, 1985 MiB, 19 %
2026/05/22 12:22:14.831, 14215 MiB, 1729 MiB, 2 %
2026/05/22 12:22:15.831, 14215 MiB, 1729 MiB, 0 %
2026/05/22 12:22:16.831, 14215 MiB, 1729 MiB, 0 %
2026/05/22 12:22:17.832, 12711 MiB, 3233 MiB, 0 %
2026/05/22 12:22:18.832, 12871 MiB, 3073 MiB, 29 %
2026/05/22 12:22:19.832, 13031 MiB, 2913 MiB, 26 %
2026/05/22 12:22:20.832, 13255 MiB, 2689 MiB, 20 %
2026/05/22 12:22:21.832, 13415 MiB, 2529 MiB, 21 %
2026/05/22 12:22:22.833, 13607 MiB, 2337 MiB, 21 %
2026/05/22 12:22:23.833, 13831 MiB, 2113 MiB, 17 %
2026/05/22 12:22:24.833, 14087 MiB, 1857 MiB, 19 %
2026/05/22 12:22:25.833, 14151 MiB, 1793 MiB, 100 %
2026/05/22 12:22:26.833, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:22:27.834, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:22:28.834, 14343 MiB, 1601 MiB, 2 %
2026/05/22 12:22:29.834, 12775 MiB, 3169 MiB, 43 %
2026/05/22 12:22:30.834, 12967 MiB, 2977 MiB, 26 %
2026/05/22 12:22:31.835, 13159 MiB, 2785 MiB, 49 %
2026/05/22 12:22:32.835, 13351 MiB, 2593 MiB, 22 %
2026/05/22 12:22:33.835, 13511 MiB, 2433 MiB, 20 %
2026/05/22 12:22:34.835, 13735 MiB, 2209 MiB, 30 %
2026/05/22 12:22:35.835, 13927 MiB, 2017 MiB, 35 %
2026/05/22 12:22:36.836, 14183 MiB, 1761 MiB, 21 %
2026/05/22 12:22:37.836, 14439 MiB, 1505 MiB, 2 %
2026/05/22 12:22:38.836, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:22:39.836, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:22:40.836, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:22:41.837, 12807 MiB, 3137 MiB, 13 %
2026/05/22 12:22:42.837, 13031 MiB, 2913 MiB, 10 %
2026/05/22 12:22:43.837, 13255 MiB, 2689 MiB, 15 %
2026/05/22 12:22:44.837, 13511 MiB, 2433 MiB, 31 %
2026/05/22 12:22:45.837, 13671 MiB, 2273 MiB, 47 %
2026/05/22 12:22:46.838, 13895 MiB, 2049 MiB, 25 %
2026/05/22 12:22:47.838, 14151 MiB, 1793 MiB, 22 %
2026/05/22 12:22:48.838, 14215 MiB, 1729 MiB, 100 %
2026/05/22 12:22:49.838, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:22:50.838, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:22:51.839, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:22:52.839, 12711 MiB, 3233 MiB, 29 %
2026/05/22 12:22:53.839, 12903 MiB, 3041 MiB, 27 %
2026/05/22 12:22:54.839, 13063 MiB, 2881 MiB, 53 %
2026/05/22 12:22:55.839, 13255 MiB, 2689 MiB, 21 %
2026/05/22 12:22:56.840, 13479 MiB, 2465 MiB, 25 %
2026/05/22 12:22:57.840, 13671 MiB, 2273 MiB, 20 %
2026/05/22 12:22:58.840, 13895 MiB, 2049 MiB, 18 %
2026/05/22 12:22:59.840, 14087 MiB, 1857 MiB, 48 %
2026/05/22 12:23:00.840, 14343 MiB, 1601 MiB, 2 %
2026/05/22 12:23:01.841, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:23:02.841, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:23:03.841, 12743 MiB, 3201 MiB, 0 %
2026/05/22 12:23:04.841, 12903 MiB, 3041 MiB, 11 %
2026/05/22 12:23:05.841, 13127 MiB, 2817 MiB, 12 %
2026/05/22 12:23:06.842, 13351 MiB, 2593 MiB, 30 %
2026/05/22 12:23:07.842, 13543 MiB, 2401 MiB, 17 %
2026/05/22 12:23:08.842, 13767 MiB, 2177 MiB, 21 %
2026/05/22 12:23:09.842, 14023 MiB, 1921 MiB, 20 %
2026/05/22 12:23:10.842, 14247 MiB, 1697 MiB, 100 %
2026/05/22 12:23:11.843, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:23:12.843, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:23:13.843, 14247 MiB, 1697 MiB, 2 %
2026/05/22 12:23:14.843, 12807 MiB, 3137 MiB, 48 %
2026/05/22 12:23:15.843, 12935 MiB, 3009 MiB, 31 %
2026/05/22 12:23:16.844, 13095 MiB, 2849 MiB, 38 %
2026/05/22 12:23:17.844, 13287 MiB, 2657 MiB, 27 %
2026/05/22 12:23:18.844, 13447 MiB, 2497 MiB, 50 %
2026/05/22 12:23:19.844, 13703 MiB, 2241 MiB, 48 %
2026/05/22 12:23:20.844, 13927 MiB, 2017 MiB, 73 %
2026/05/22 12:23:21.845, 13927 MiB, 2017 MiB, 1 %
2026/05/22 12:23:22.845, 13927 MiB, 2017 MiB, 1 %
2026/05/22 12:23:23.845, 12743 MiB, 3201 MiB, 4 %
2026/05/22 12:23:24.845, 12967 MiB, 2977 MiB, 8 %
2026/05/22 12:23:25.845, 13223 MiB, 2721 MiB, 10 %
2026/05/22 12:23:26.846, 13447 MiB, 2497 MiB, 17 %
2026/05/22 12:23:27.846, 13639 MiB, 2305 MiB, 13 %
2026/05/22 12:23:28.846, 13863 MiB, 2081 MiB, 18 %
2026/05/22 12:23:29.846, 14055 MiB, 1889 MiB, 48 %
2026/05/22 12:23:30.846, 14183 MiB, 1761 MiB, 100 %
2026/05/22 12:23:31.847, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:23:32.847, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:23:33.847, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:23:34.847, 12679 MiB, 3265 MiB, 0 %
2026/05/22 12:23:35.848, 12935 MiB, 3009 MiB, 12 %
2026/05/22 12:23:36.848, 13159 MiB, 2785 MiB, 12 %
2026/05/22 12:23:37.848, 13383 MiB, 2561 MiB, 16 %
2026/05/22 12:23:38.848, 13607 MiB, 2337 MiB, 20 %
2026/05/22 12:23:39.848, 13831 MiB, 2113 MiB, 17 %
2026/05/22 12:23:40.849, 14087 MiB, 1857 MiB, 24 %
2026/05/22 12:23:41.849, 14343 MiB, 1601 MiB, 100 %
2026/05/22 12:23:42.849, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:23:43.849, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:23:44.849, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:23:45.850, 12839 MiB, 3105 MiB, 13 %
2026/05/22 12:23:46.850, 13063 MiB, 2881 MiB, 11 %
2026/05/22 12:23:47.850, 13287 MiB, 2657 MiB, 17 %
2026/05/22 12:23:48.850, 13511 MiB, 2433 MiB, 13 %
2026/05/22 12:23:49.850, 13735 MiB, 2209 MiB, 49 %
2026/05/22 12:23:50.851, 13927 MiB, 2017 MiB, 37 %
2026/05/22 12:23:51.851, 14055 MiB, 1889 MiB, 100 %
2026/05/22 12:23:52.851, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:23:53.851, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:23:54.851, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:23:55.852, 12839 MiB, 3105 MiB, 12 %
2026/05/22 12:23:56.852, 13063 MiB, 2881 MiB, 11 %
2026/05/22 12:23:57.852, 13255 MiB, 2689 MiB, 20 %
2026/05/22 12:23:58.852, 13511 MiB, 2433 MiB, 16 %
2026/05/22 12:23:59.852, 13703 MiB, 2241 MiB, 39 %
2026/05/22 12:24:00.853, 13863 MiB, 2081 MiB, 77 %
2026/05/22 12:24:01.853, 14087 MiB, 1857 MiB, 4 %
2026/05/22 12:24:02.853, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:24:03.853, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:24:04.853, 12807 MiB, 3137 MiB, 21 %
2026/05/22 12:24:05.854, 12967 MiB, 2977 MiB, 26 %
2026/05/22 12:24:06.854, 13159 MiB, 2785 MiB, 48 %
2026/05/22 12:24:07.854, 13351 MiB, 2593 MiB, 35 %
2026/05/22 12:24:08.854, 13511 MiB, 2433 MiB, 21 %
2026/05/22 12:24:09.854, 13735 MiB, 2209 MiB, 34 %
2026/05/22 12:24:10.855, 13927 MiB, 2017 MiB, 38 %
2026/05/22 12:24:11.855, 14183 MiB, 1761 MiB, 19 %
2026/05/22 12:24:12.855, 14439 MiB, 1505 MiB, 2 %
2026/05/22 12:24:13.855, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:24:14.855, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:24:15.856, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:24:16.856, 12807 MiB, 3137 MiB, 19 %
2026/05/22 12:24:17.856, 12999 MiB, 2945 MiB, 17 %
2026/05/22 12:24:18.856, 13191 MiB, 2753 MiB, 39 %
2026/05/22 12:24:19.856, 13351 MiB, 2593 MiB, 21 %
2026/05/22 12:24:20.856, 13575 MiB, 2369 MiB, 21 %
2026/05/22 12:24:21.857, 13799 MiB, 2145 MiB, 19 %
2026/05/22 12:24:22.857, 13927 MiB, 2017 MiB, 100 %
2026/05/22 12:24:23.857, 14183 MiB, 1761 MiB, 7 %
2026/05/22 12:24:24.857, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:24:25.857, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:24:26.857, 12775 MiB, 3169 MiB, 19 %
2026/05/22 12:24:27.858, 12935 MiB, 3009 MiB, 23 %
2026/05/22 12:24:28.858, 13127 MiB, 2817 MiB, 23 %
2026/05/22 12:24:29.858, 13351 MiB, 2593 MiB, 54 %
2026/05/22 12:24:30.858, 13511 MiB, 2433 MiB, 48 %
2026/05/22 12:24:31.858, 13703 MiB, 2241 MiB, 52 %
2026/05/22 12:24:32.859, 13895 MiB, 2049 MiB, 21 %
2026/05/22 12:24:33.859, 14183 MiB, 1761 MiB, 18 %
2026/05/22 12:24:34.859, 14439 MiB, 1505 MiB, 73 %
2026/05/22 12:24:35.859, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:24:36.859, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:24:37.860, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:24:38.860, 12743 MiB, 3201 MiB, 19 %
2026/05/22 12:24:39.860, 12967 MiB, 2977 MiB, 16 %
2026/05/22 12:24:40.860, 13127 MiB, 2817 MiB, 26 %
2026/05/22 12:24:41.860, 13319 MiB, 2625 MiB, 25 %
2026/05/22 12:24:42.861, 13543 MiB, 2401 MiB, 18 %
2026/05/22 12:24:43.861, 13767 MiB, 2177 MiB, 19 %
2026/05/22 12:24:44.861, 14023 MiB, 1921 MiB, 17 %
2026/05/22 12:24:45.861, 14247 MiB, 1697 MiB, 54 %
2026/05/22 12:24:46.861, 14247 MiB, 1697 MiB, 1 %
2026/05/22 12:24:47.862, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:24:48.862, 12743 MiB, 3201 MiB, 0 %
2026/05/22 12:24:49.862, 12871 MiB, 3073 MiB, 27 %
2026/05/22 12:24:50.862, 13063 MiB, 2881 MiB, 17 %
2026/05/22 12:24:51.863, 13255 MiB, 2689 MiB, 25 %
2026/05/22 12:24:52.863, 13447 MiB, 2497 MiB, 19 %
2026/05/22 12:24:53.863, 13671 MiB, 2273 MiB, 25 %
2026/05/22 12:24:54.863, 13863 MiB, 2081 MiB, 45 %
2026/05/22 12:24:55.863, 14087 MiB, 1857 MiB, 18 %
2026/05/22 12:24:56.864, 14247 MiB, 1697 MiB, 100 %
2026/05/22 12:24:57.864, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:24:58.864, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:24:59.864, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:25:00.864, 12679 MiB, 3265 MiB, 1 %
2026/05/22 12:25:01.865, 12871 MiB, 3073 MiB, 35 %
2026/05/22 12:25:02.865, 13031 MiB, 2913 MiB, 20 %
2026/05/22 12:25:03.865, 13223 MiB, 2721 MiB, 27 %
2026/05/22 12:25:04.865, 13447 MiB, 2497 MiB, 53 %
2026/05/22 12:25:05.865, 13671 MiB, 2273 MiB, 51 %
2026/05/22 12:25:06.866, 13863 MiB, 2081 MiB, 54 %
2026/05/22 12:25:07.866, 13991 MiB, 1953 MiB, 100 %
2026/05/22 12:25:08.866, 14215 MiB, 1729 MiB, 0 %
2026/05/22 12:25:09.866, 14215 MiB, 1729 MiB, 0 %
2026/05/22 12:25:10.867, 14215 MiB, 1729 MiB, 0 %
2026/05/22 12:25:11.867, 12807 MiB, 3137 MiB, 22 %
2026/05/22 12:25:12.867, 12967 MiB, 2977 MiB, 28 %
2026/05/22 12:25:13.867, 13191 MiB, 2753 MiB, 52 %
2026/05/22 12:25:14.867, 13351 MiB, 2593 MiB, 23 %
2026/05/22 12:25:15.868, 13575 MiB, 2369 MiB, 22 %
2026/05/22 12:25:16.868, 13799 MiB, 2145 MiB, 19 %
2026/05/22 12:25:17.868, 13991 MiB, 1953 MiB, 48 %
2026/05/22 12:25:18.868, 14119 MiB, 1825 MiB, 100 %
2026/05/22 12:25:19.868, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:25:20.869, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:25:21.869, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:25:22.869, 12775 MiB, 3169 MiB, 10 %
2026/05/22 12:25:23.869, 13031 MiB, 2913 MiB, 11 %
2026/05/22 12:25:24.870, 13287 MiB, 2657 MiB, 9 %
2026/05/22 12:25:25.870, 13479 MiB, 2465 MiB, 15 %
2026/05/22 12:25:26.870, 13735 MiB, 2209 MiB, 30 %
2026/05/22 12:25:27.870, 13927 MiB, 2017 MiB, 21 %
2026/05/22 12:25:28.870, 14183 MiB, 1761 MiB, 17 %
2026/05/22 12:25:29.870, 14439 MiB, 1505 MiB, 49 %
2026/05/22 12:25:30.871, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:25:31.871, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:25:32.871, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:25:33.871, 12807 MiB, 3137 MiB, 13 %
2026/05/22 12:25:34.871, 12999 MiB, 2945 MiB, 10 %
2026/05/22 12:25:35.872, 13255 MiB, 2689 MiB, 14 %
2026/05/22 12:25:36.872, 13511 MiB, 2433 MiB, 34 %
2026/05/22 12:25:37.872, 13735 MiB, 2209 MiB, 55 %
2026/05/22 12:25:38.872, 13927 MiB, 2017 MiB, 20 %
2026/05/22 12:25:39.872, 14151 MiB, 1793 MiB, 18 %
2026/05/22 12:25:40.873, 14439 MiB, 1505 MiB, 54 %
2026/05/22 12:25:41.873, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:25:42.873, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:25:43.873, 14439 MiB, 1505 MiB, 2 %
2026/05/22 12:25:44.873, 12711 MiB, 3233 MiB, 40 %
2026/05/22 12:25:45.874, 12903 MiB, 3041 MiB, 30 %
2026/05/22 12:25:46.874, 13063 MiB, 2881 MiB, 27 %
2026/05/22 12:25:47.874, 13255 MiB, 2689 MiB, 25 %
2026/05/22 12:25:48.874, 13479 MiB, 2465 MiB, 21 %
2026/05/22 12:25:49.874, 13703 MiB, 2241 MiB, 21 %
2026/05/22 12:25:50.874, 13895 MiB, 2049 MiB, 18 %
2026/05/22 12:25:51.875, 14087 MiB, 1857 MiB, 93 %
2026/05/22 12:25:52.875, 14343 MiB, 1601 MiB, 5 %
2026/05/22 12:25:53.875, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:25:54.875, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:25:55.875, 12711 MiB, 3233 MiB, 1 %
2026/05/22 12:25:56.876, 12871 MiB, 3073 MiB, 31 %
2026/05/22 12:25:57.876, 13031 MiB, 2913 MiB, 30 %
2026/05/22 12:25:58.876, 13223 MiB, 2721 MiB, 24 %
2026/05/22 12:25:59.876, 13415 MiB, 2529 MiB, 22 %
2026/05/22 12:26:00.876, 13639 MiB, 2305 MiB, 22 %
2026/05/22 12:26:01.877, 13863 MiB, 2081 MiB, 18 %
2026/05/22 12:26:02.877, 14023 MiB, 1921 MiB, 95 %
2026/05/22 12:26:03.877, 14247 MiB, 1697 MiB, 7 %
2026/05/22 12:26:04.877, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:26:05.878, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:26:06.878, 12743 MiB, 3201 MiB, 48 %
2026/05/22 12:26:07.878, 12967 MiB, 2977 MiB, 12 %
2026/05/22 12:26:08.878, 13191 MiB, 2753 MiB, 12 %
2026/05/22 12:26:09.878, 13415 MiB, 2529 MiB, 17 %
2026/05/22 12:26:10.879, 13703 MiB, 2241 MiB, 34 %
2026/05/22 12:26:11.879, 13927 MiB, 2017 MiB, 100 %
2026/05/22 12:26:12.879, 13927 MiB, 2017 MiB, 1 %
2026/05/22 12:26:13.879, 13927 MiB, 2017 MiB, 0 %
2026/05/22 12:26:14.879, 12711 MiB, 3233 MiB, 0 %
2026/05/22 12:26:15.880, 12903 MiB, 3041 MiB, 49 %
2026/05/22 12:26:16.880, 13095 MiB, 2849 MiB, 21 %
2026/05/22 12:26:17.880, 13287 MiB, 2657 MiB, 25 %
2026/05/22 12:26:18.880, 13479 MiB, 2465 MiB, 22 %
2026/05/22 12:26:19.880, 13671 MiB, 2273 MiB, 19 %
2026/05/22 12:26:20.881, 13895 MiB, 2049 MiB, 25 %
2026/05/22 12:26:21.881, 14151 MiB, 1793 MiB, 17 %
2026/05/22 12:26:22.881, 14439 MiB, 1505 MiB, 55 %
2026/05/22 12:26:23.881, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:26:24.881, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:26:25.882, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:26:26.882, 12743 MiB, 3201 MiB, 19 %
2026/05/22 12:26:27.882, 12935 MiB, 3009 MiB, 28 %
2026/05/22 12:26:28.882, 13159 MiB, 2785 MiB, 24 %
2026/05/22 12:26:29.882, 13351 MiB, 2593 MiB, 54 %
2026/05/22 12:26:30.883, 13543 MiB, 2401 MiB, 27 %
2026/05/22 12:26:31.883, 13799 MiB, 2145 MiB, 56 %
2026/05/22 12:26:32.883, 13959 MiB, 1985 MiB, 19 %
2026/05/22 12:26:33.883, 14119 MiB, 1825 MiB, 100 %
2026/05/22 12:26:34.883, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:26:35.884, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:26:36.884, 14343 MiB, 1601 MiB, 1 %
2026/05/22 12:26:37.884, 12743 MiB, 3201 MiB, 7 %
2026/05/22 12:26:38.884, 12903 MiB, 3041 MiB, 52 %
2026/05/22 12:26:39.884, 13063 MiB, 2881 MiB, 25 %
2026/05/22 12:26:40.885, 13255 MiB, 2689 MiB, 25 %
2026/05/22 12:26:41.885, 13415 MiB, 2529 MiB, 25 %
2026/05/22 12:26:42.885, 13639 MiB, 2305 MiB, 21 %
2026/05/22 12:26:43.885, 13863 MiB, 2081 MiB, 19 %
2026/05/22 12:26:44.885, 14023 MiB, 1921 MiB, 77 %
2026/05/22 12:26:45.886, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:26:46.886, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:26:47.886, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:26:48.886, 12775 MiB, 3169 MiB, 2 %
2026/05/22 12:26:49.886, 12999 MiB, 2945 MiB, 12 %
2026/05/22 12:26:50.887, 13223 MiB, 2721 MiB, 11 %
2026/05/22 12:26:51.887, 13447 MiB, 2497 MiB, 10 %
2026/05/22 12:26:52.887, 13671 MiB, 2273 MiB, 30 %
2026/05/22 12:26:53.887, 13863 MiB, 2081 MiB, 23 %
2026/05/22 12:26:54.887, 14087 MiB, 1857 MiB, 7 %
2026/05/22 12:26:55.888, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:26:56.888, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:26:57.888, 12775 MiB, 3169 MiB, 44 %
2026/05/22 12:26:58.888, 12935 MiB, 3009 MiB, 26 %
2026/05/22 12:26:59.888, 13127 MiB, 2817 MiB, 38 %
2026/05/22 12:27:00.888, 13319 MiB, 2625 MiB, 43 %
2026/05/22 12:27:01.889, 13543 MiB, 2401 MiB, 30 %
2026/05/22 12:27:02.889, 13703 MiB, 2241 MiB, 50 %
2026/05/22 12:27:03.889, 13927 MiB, 2017 MiB, 17 %
2026/05/22 12:27:04.889, 14183 MiB, 1761 MiB, 24 %
2026/05/22 12:27:05.889, 14439 MiB, 1505 MiB, 2 %
2026/05/22 12:27:06.890, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:27:07.890, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:27:08.890, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:27:09.890, 12807 MiB, 3137 MiB, 13 %
2026/05/22 12:27:10.890, 13031 MiB, 2913 MiB, 16 %
2026/05/22 12:27:11.891, 13255 MiB, 2689 MiB, 30 %
2026/05/22 12:27:12.891, 13479 MiB, 2465 MiB, 13 %
2026/05/22 12:27:13.891, 13703 MiB, 2241 MiB, 20 %
2026/05/22 12:27:14.891, 13927 MiB, 2017 MiB, 21 %
2026/05/22 12:27:15.891, 14151 MiB, 1793 MiB, 2 %
2026/05/22 12:27:16.891, 14151 MiB, 1793 MiB, 0 %
2026/05/22 12:27:17.892, 14151 MiB, 1793 MiB, 1 %
2026/05/22 12:27:18.892, 12775 MiB, 3169 MiB, 1 %
2026/05/22 12:27:19.892, 12903 MiB, 3041 MiB, 18 %
2026/05/22 12:27:20.892, 13063 MiB, 2881 MiB, 50 %
2026/05/22 12:27:21.892, 13255 MiB, 2689 MiB, 26 %
2026/05/22 12:27:22.893, 13447 MiB, 2497 MiB, 26 %
2026/05/22 12:27:23.893, 13639 MiB, 2305 MiB, 20 %
2026/05/22 12:27:24.893, 13863 MiB, 2081 MiB, 21 %
2026/05/22 12:27:25.893, 14055 MiB, 1889 MiB, 51 %
2026/05/22 12:27:26.893, 14183 MiB, 1761 MiB, 100 %
2026/05/22 12:27:27.894, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:27:28.894, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:27:29.894, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:27:30.894, 12711 MiB, 3233 MiB, 32 %
2026/05/22 12:27:31.894, 12935 MiB, 3009 MiB, 21 %
2026/05/22 12:27:32.895, 13095 MiB, 2849 MiB, 29 %
2026/05/22 12:27:33.895, 13287 MiB, 2657 MiB, 27 %
2026/05/22 12:27:34.895, 13447 MiB, 2497 MiB, 48 %
2026/05/22 12:27:35.895, 13671 MiB, 2273 MiB, 43 %
2026/05/22 12:27:36.895, 13863 MiB, 2081 MiB, 21 %
2026/05/22 12:27:37.895, 14023 MiB, 1921 MiB, 100 %
2026/05/22 12:27:38.896, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:27:39.896, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:27:40.896, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:27:41.896, 12871 MiB, 3073 MiB, 11 %
2026/05/22 12:27:42.896, 13095 MiB, 2849 MiB, 10 %
2026/05/22 12:27:43.897, 13319 MiB, 2625 MiB, 17 %
2026/05/22 12:27:44.897, 13511 MiB, 2433 MiB, 13 %
2026/05/22 12:27:45.897, 13735 MiB, 2209 MiB, 24 %
2026/05/22 12:27:46.897, 13927 MiB, 2017 MiB, 20 %
2026/05/22 12:27:47.898, 14151 MiB, 1793 MiB, 40 %
2026/05/22 12:27:48.898, 14247 MiB, 1697 MiB, 100 %
2026/05/22 12:27:49.898, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:27:50.898, 14503 MiB, 1441 MiB, 0 %
