timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/22 11:38:53.970, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:38:54.970, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:38:55.970, 12871 MiB, 3073 MiB, 11 %
2026/05/22 11:38:56.971, 13127 MiB, 2817 MiB, 9 %
2026/05/22 11:38:57.971, 13255 MiB, 2689 MiB, 100 %
2026/05/22 11:38:58.971, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:38:59.971, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:39:00.971, 12647 MiB, 3297 MiB, 24 %
2026/05/22 11:39:01.972, 12935 MiB, 3009 MiB, 11 %
2026/05/22 11:39:02.972, 13223 MiB, 2721 MiB, 17 %
2026/05/22 11:39:03.972, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:39:04.972, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:39:05.973, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:39:06.973, 12743 MiB, 3201 MiB, 15 %
2026/05/22 11:39:07.973, 12935 MiB, 3009 MiB, 16 %
2026/05/22 11:39:08.973, 13191 MiB, 2753 MiB, 20 %
2026/05/22 11:39:09.973, 13351 MiB, 2593 MiB, 2 %
2026/05/22 11:39:10.974, 13351 MiB, 2593 MiB, 1 %
2026/05/22 11:39:11.974, 13351 MiB, 2593 MiB, 1 %
2026/05/22 11:39:12.974, 12807 MiB, 3137 MiB, 16 %
2026/05/22 11:39:13.974, 12999 MiB, 2945 MiB, 17 %
2026/05/22 11:39:14.974, 13159 MiB, 2785 MiB, 77 %
2026/05/22 11:39:15.975, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:39:16.975, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:39:17.975, 12711 MiB, 3233 MiB, 0 %
2026/05/22 11:39:18.975, 12903 MiB, 3041 MiB, 12 %
2026/05/22 11:39:19.975, 13159 MiB, 2785 MiB, 63 %
2026/05/22 11:39:20.976, 13159 MiB, 2785 MiB, 1 %
2026/05/22 11:39:21.976, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:39:22.976, 12935 MiB, 3009 MiB, 7 %
2026/05/22 11:39:23.976, 13159 MiB, 2785 MiB, 8 %
2026/05/22 11:39:24.977, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:39:25.977, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:39:26.977, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:39:27.977, 12743 MiB, 3201 MiB, 11 %
2026/05/22 11:39:28.977, 12999 MiB, 2945 MiB, 11 %
2026/05/22 11:39:29.978, 13191 MiB, 2753 MiB, 86 %
2026/05/22 11:39:30.978, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:39:31.978, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:39:32.978, 12743 MiB, 3201 MiB, 0 %
2026/05/22 11:39:33.978, 12935 MiB, 3009 MiB, 11 %
2026/05/22 11:39:34.979, 13191 MiB, 2753 MiB, 9 %
2026/05/22 11:39:35.979, 13319 MiB, 2625 MiB, 6 %
2026/05/22 11:39:36.979, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:39:37.979, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:39:38.980, 12903 MiB, 3041 MiB, 12 %
2026/05/22 11:39:39.980, 13095 MiB, 2849 MiB, 42 %
2026/05/22 11:39:40.980, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:39:41.980, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:39:42.980, 12775 MiB, 3169 MiB, 11 %
2026/05/22 11:39:43.981, 12999 MiB, 2945 MiB, 14 %
2026/05/22 11:39:44.981, 13223 MiB, 2721 MiB, 10 %
2026/05/22 11:39:45.981, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:39:46.981, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:39:47.981, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:39:48.982, 12839 MiB, 3105 MiB, 9 %
2026/05/22 11:39:49.982, 13127 MiB, 2817 MiB, 8 %
2026/05/22 11:39:50.982, 13255 MiB, 2689 MiB, 2 %
2026/05/22 11:39:51.982, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:39:52.983, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:39:53.983, 12871 MiB, 3073 MiB, 20 %
2026/05/22 11:39:54.983, 13063 MiB, 2881 MiB, 46 %
2026/05/22 11:39:55.983, 13223 MiB, 2721 MiB, 99 %
2026/05/22 11:39:56.983, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:39:57.984, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:39:58.984, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:39:59.984, 12903 MiB, 3041 MiB, 9 %
2026/05/22 11:40:00.984, 13191 MiB, 2753 MiB, 19 %
2026/05/22 11:40:01.984, 13319 MiB, 2625 MiB, 2 %
2026/05/22 11:40:02.985, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:40:03.985, 12711 MiB, 3233 MiB, 0 %
2026/05/22 11:40:04.985, 12871 MiB, 3073 MiB, 8 %
2026/05/22 11:40:05.985, 13095 MiB, 2849 MiB, 8 %
2026/05/22 11:40:06.986, 13255 MiB, 2689 MiB, 100 %
2026/05/22 11:40:07.986, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:40:08.986, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:40:09.986, 12679 MiB, 3265 MiB, 1 %
2026/05/22 11:40:10.986, 12839 MiB, 3105 MiB, 18 %
2026/05/22 11:40:11.986, 12999 MiB, 2945 MiB, 22 %
2026/05/22 11:40:12.987, 13223 MiB, 2721 MiB, 98 %
2026/05/22 11:40:13.987, 13287 MiB, 2657 MiB, 0 %
2026/05/22 11:40:14.988, 13287 MiB, 2657 MiB, 1 %
2026/05/22 11:40:15.988, 12807 MiB, 3137 MiB, 8 %
2026/05/22 11:40:16.989, 13063 MiB, 2881 MiB, 17 %
2026/05/22 11:40:17.989, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:40:18.989, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:40:19.989, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:40:20.989, 12711 MiB, 3233 MiB, 15 %
2026/05/22 11:40:21.990, 12903 MiB, 3041 MiB, 33 %
2026/05/22 11:40:22.990, 13095 MiB, 2849 MiB, 26 %
2026/05/22 11:40:23.990, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:40:24.990, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:40:25.990, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:40:26.991, 12615 MiB, 3329 MiB, 0 %
2026/05/22 11:40:27.991, 12871 MiB, 3073 MiB, 8 %
2026/05/22 11:40:28.991, 13095 MiB, 2849 MiB, 15 %
2026/05/22 11:40:29.991, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:40:30.991, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:40:31.992, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:40:32.992, 12647 MiB, 3297 MiB, 1 %
2026/05/22 11:40:33.992, 12871 MiB, 3073 MiB, 9 %
2026/05/22 11:40:34.992, 13095 MiB, 2849 MiB, 24 %
2026/05/22 11:40:35.992, 13223 MiB, 2721 MiB, 92 %
2026/05/22 11:40:36.993, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:40:37.993, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:40:38.993, 12775 MiB, 3169 MiB, 33 %
2026/05/22 11:40:39.993, 12935 MiB, 3009 MiB, 30 %
2026/05/22 11:40:40.993, 13063 MiB, 2881 MiB, 56 %
2026/05/22 11:40:41.994, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:40:42.994, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:40:43.994, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:40:44.994, 12743 MiB, 3201 MiB, 35 %
2026/05/22 11:40:45.994, 12903 MiB, 3041 MiB, 19 %
2026/05/22 11:40:46.995, 13127 MiB, 2817 MiB, 50 %
2026/05/22 11:40:47.995, 13127 MiB, 2817 MiB, 1 %
2026/05/22 11:40:48.995, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:40:49.995, 12871 MiB, 3073 MiB, 15 %
2026/05/22 11:40:50.995, 13095 MiB, 2849 MiB, 15 %
2026/05/22 11:40:51.996, 13255 MiB, 2689 MiB, 100 %
2026/05/22 11:40:52.996, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:40:53.996, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:40:54.996, 12647 MiB, 3297 MiB, 2 %
2026/05/22 11:40:55.997, 12839 MiB, 3105 MiB, 17 %
2026/05/22 11:40:56.997, 13063 MiB, 2881 MiB, 27 %
2026/05/22 11:40:57.997, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:40:58.997, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:40:59.997, 13351 MiB, 2593 MiB, 1 %
2026/05/22 11:41:00.998, 12711 MiB, 3233 MiB, 31 %
2026/05/22 11:41:01.998, 12935 MiB, 3009 MiB, 34 %
2026/05/22 11:41:02.998, 13063 MiB, 2881 MiB, 28 %
2026/05/22 11:41:03.998, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:41:04.998, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:41:05.999, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:41:06.999, 12775 MiB, 3169 MiB, 12 %
2026/05/22 11:41:07.999, 12999 MiB, 2945 MiB, 9 %
2026/05/22 11:41:08.999, 13223 MiB, 2721 MiB, 3 %
2026/05/22 11:41:09.999, 13223 MiB, 2721 MiB, 1 %
2026/05/22 11:41:11.000, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:41:12.000, 12839 MiB, 3105 MiB, 11 %
2026/05/22 11:41:13.000, 13095 MiB, 2849 MiB, 7 %
2026/05/22 11:41:14.000, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:41:15.001, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:41:16.001, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:41:17.001, 12679 MiB, 3265 MiB, 27 %
2026/05/22 11:41:18.001, 12903 MiB, 3041 MiB, 9 %
2026/05/22 11:41:19.001, 13127 MiB, 2817 MiB, 63 %
2026/05/22 11:41:20.002, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:41:21.002, 13255 MiB, 2689 MiB, 1 %
2026/05/22 11:41:22.002, 12775 MiB, 3169 MiB, 8 %
2026/05/22 11:41:23.002, 12935 MiB, 3009 MiB, 8 %
2026/05/22 11:41:24.002, 13223 MiB, 2721 MiB, 10 %
2026/05/22 11:41:25.002, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:41:26.003, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:41:27.003, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:41:28.003, 12775 MiB, 3169 MiB, 33 %
2026/05/22 11:41:29.003, 12967 MiB, 2977 MiB, 30 %
2026/05/22 11:41:30.004, 13191 MiB, 2753 MiB, 29 %
2026/05/22 11:41:31.004, 13319 MiB, 2625 MiB, 7 %
2026/05/22 11:41:32.004, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:41:33.004, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:41:34.004, 12839 MiB, 3105 MiB, 15 %
2026/05/22 11:41:35.005, 13063 MiB, 2881 MiB, 23 %
2026/05/22 11:41:36.005, 13255 MiB, 2689 MiB, 25 %
2026/05/22 11:41:37.005, 13447 MiB, 2497 MiB, 2 %
2026/05/22 11:41:38.005, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:41:39.005, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:41:40.006, 12711 MiB, 3233 MiB, 18 %
2026/05/22 11:41:41.006, 12903 MiB, 3041 MiB, 54 %
2026/05/22 11:41:42.006, 13127 MiB, 2817 MiB, 28 %
2026/05/22 11:41:43.006, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:41:44.006, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:41:45.007, 12679 MiB, 3265 MiB, 1 %
2026/05/22 11:41:46.007, 12871 MiB, 3073 MiB, 14 %
2026/05/22 11:41:47.007, 13063 MiB, 2881 MiB, 21 %
2026/05/22 11:41:48.007, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:41:49.007, 13383 MiB, 2561 MiB, 1 %
2026/05/22 11:41:50.008, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:41:51.008, 12743 MiB, 3201 MiB, 7 %
2026/05/22 11:41:52.008, 12967 MiB, 2977 MiB, 6 %
2026/05/22 11:41:53.008, 13255 MiB, 2689 MiB, 13 %
2026/05/22 11:41:54.008, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:41:55.009, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:41:56.009, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:41:57.009, 12743 MiB, 3201 MiB, 10 %
2026/05/22 11:41:58.009, 12999 MiB, 2945 MiB, 19 %
2026/05/22 11:41:59.009, 13255 MiB, 2689 MiB, 34 %
2026/05/22 11:42:00.010, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:42:01.010, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:42:02.010, 12647 MiB, 3297 MiB, 1 %
2026/05/22 11:42:03.010, 12807 MiB, 3137 MiB, 18 %
2026/05/22 11:42:04.010, 12967 MiB, 2977 MiB, 29 %
2026/05/22 11:42:05.011, 13191 MiB, 2753 MiB, 21 %
2026/05/22 11:42:06.011, 13351 MiB, 2593 MiB, 7 %
2026/05/22 11:42:07.011, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:42:08.011, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:42:09.011, 12871 MiB, 3073 MiB, 13 %
2026/05/22 11:42:10.012, 13095 MiB, 2849 MiB, 11 %
2026/05/22 11:42:11.012, 13319 MiB, 2625 MiB, 79 %
2026/05/22 11:42:12.012, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:42:13.012, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:42:14.012, 12807 MiB, 3137 MiB, 13 %
2026/05/22 11:42:15.013, 13031 MiB, 2913 MiB, 9 %
2026/05/22 11:42:16.013, 13159 MiB, 2785 MiB, 0 %
2026/05/22 11:42:17.013, 13159 MiB, 2785 MiB, 0 %
2026/05/22 11:42:18.013, 12775 MiB, 3169 MiB, 6 %
2026/05/22 11:42:19.013, 13031 MiB, 2913 MiB, 9 %
2026/05/22 11:42:20.014, 13255 MiB, 2689 MiB, 100 %
2026/05/22 11:42:21.014, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:42:22.014, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:42:23.014, 12647 MiB, 3297 MiB, 1 %
2026/05/22 11:42:24.014, 12839 MiB, 3105 MiB, 28 %
2026/05/22 11:42:25.015, 12999 MiB, 2945 MiB, 26 %
2026/05/22 11:42:26.015, 13191 MiB, 2753 MiB, 87 %
2026/05/22 11:42:27.015, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:42:28.015, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:42:29.015, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:42:30.016, 12871 MiB, 3073 MiB, 17 %
2026/05/22 11:42:31.016, 13063 MiB, 2881 MiB, 29 %
2026/05/22 11:42:32.016, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:42:33.016, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:42:34.016, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:42:35.017, 12743 MiB, 3201 MiB, 10 %
2026/05/22 11:42:36.017, 12967 MiB, 2977 MiB, 13 %
2026/05/22 11:42:37.017, 13223 MiB, 2721 MiB, 3 %
2026/05/22 11:42:38.017, 13223 MiB, 2721 MiB, 1 %
2026/05/22 11:42:39.017, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:42:40.017, 12839 MiB, 3105 MiB, 9 %
2026/05/22 11:42:41.018, 13095 MiB, 2849 MiB, 9 %
2026/05/22 11:42:42.018, 13255 MiB, 2689 MiB, 100 %
2026/05/22 11:42:43.018, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:42:44.018, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:42:45.018, 12679 MiB, 3265 MiB, 22 %
2026/05/22 11:42:46.019, 12871 MiB, 3073 MiB, 52 %
2026/05/22 11:42:47.019, 13031 MiB, 2913 MiB, 29 %
2026/05/22 11:42:48.019, 13255 MiB, 2689 MiB, 98 %
2026/05/22 11:42:49.019, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:42:50.019, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:42:51.020, 12807 MiB, 3137 MiB, 18 %
2026/05/22 11:42:52.020, 12999 MiB, 2945 MiB, 32 %
2026/05/22 11:42:53.020, 13223 MiB, 2721 MiB, 20 %
2026/05/22 11:42:54.020, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:42:55.020, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:42:56.021, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:42:57.021, 12775 MiB, 3169 MiB, 9 %
2026/05/22 11:42:58.021, 13031 MiB, 2913 MiB, 10 %
2026/05/22 11:42:59.021, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:43:00.022, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:43:01.022, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:43:02.022, 12743 MiB, 3201 MiB, 7 %
2026/05/22 11:43:03.022, 12999 MiB, 2945 MiB, 8 %
2026/05/22 11:43:04.022, 13255 MiB, 2689 MiB, 9 %
2026/05/22 11:43:05.023, 13447 MiB, 2497 MiB, 2 %
2026/05/22 11:43:06.023, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:43:07.023, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:43:08.023, 12711 MiB, 3233 MiB, 17 %
2026/05/22 11:43:09.024, 12935 MiB, 3009 MiB, 19 %
2026/05/22 11:43:10.024, 13127 MiB, 2817 MiB, 35 %
2026/05/22 11:43:11.024, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:43:12.024, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:43:13.024, 12711 MiB, 3233 MiB, 13 %
2026/05/22 11:43:14.024, 12903 MiB, 3041 MiB, 10 %
2026/05/22 11:43:15.025, 13191 MiB, 2753 MiB, 9 %
2026/05/22 11:43:16.025, 13383 MiB, 2561 MiB, 3 %
2026/05/22 11:43:17.025, 13383 MiB, 2561 MiB, 1 %
2026/05/22 11:43:18.025, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:43:19.025, 12839 MiB, 3105 MiB, 15 %
2026/05/22 11:43:20.026, 13031 MiB, 2913 MiB, 24 %
2026/05/22 11:43:21.026, 13255 MiB, 2689 MiB, 25 %
2026/05/22 11:43:22.026, 13415 MiB, 2529 MiB, 8 %
2026/05/22 11:43:23.026, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:43:24.026, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:43:25.027, 12775 MiB, 3169 MiB, 28 %
2026/05/22 11:43:26.027, 12999 MiB, 2945 MiB, 58 %
2026/05/22 11:43:27.027, 13223 MiB, 2721 MiB, 20 %
2026/05/22 11:43:28.027, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:43:29.028, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:43:30.028, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:43:31.028, 12775 MiB, 3169 MiB, 9 %
2026/05/22 11:43:32.028, 12999 MiB, 2945 MiB, 10 %
2026/05/22 11:43:33.028, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:43:34.029, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:43:35.029, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:43:36.029, 12743 MiB, 3201 MiB, 0 %
2026/05/22 11:43:37.029, 12935 MiB, 3009 MiB, 12 %
2026/05/22 11:43:38.029, 13159 MiB, 2785 MiB, 10 %
2026/05/22 11:43:39.030, 13319 MiB, 2625 MiB, 8 %
2026/05/22 11:43:40.030, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:43:41.030, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:43:42.030, 12871 MiB, 3073 MiB, 11 %
2026/05/22 11:43:43.030, 12999 MiB, 2945 MiB, 100 %
2026/05/22 11:43:44.031, 13127 MiB, 2817 MiB, 0 %
2026/05/22 11:43:45.031, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:43:46.031, 12871 MiB, 3073 MiB, 15 %
2026/05/22 11:43:47.031, 13063 MiB, 2881 MiB, 15 %
2026/05/22 11:43:48.032, 13255 MiB, 2689 MiB, 100 %
2026/05/22 11:43:49.032, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:43:50.032, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:43:51.032, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:43:52.032, 12839 MiB, 3105 MiB, 12 %
2026/05/22 11:43:53.033, 13095 MiB, 2849 MiB, 10 %
2026/05/22 11:43:54.033, 13351 MiB, 2593 MiB, 43 %
2026/05/22 11:43:55.033, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:43:56.033, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:43:57.033, 12807 MiB, 3137 MiB, 16 %
2026/05/22 11:43:58.034, 12999 MiB, 2945 MiB, 33 %
2026/05/22 11:43:59.034, 13159 MiB, 2785 MiB, 23 %
2026/05/22 11:44:00.034, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:44:01.034, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:44:02.034, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:44:03.035, 12871 MiB, 3073 MiB, 11 %
2026/05/22 11:44:04.035, 13095 MiB, 2849 MiB, 10 %
2026/05/22 11:44:05.035, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:44:06.035, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:44:07.035, 12743 MiB, 3201 MiB, 10 %
2026/05/22 11:44:08.036, 12999 MiB, 2945 MiB, 6 %
2026/05/22 11:44:09.036, 13223 MiB, 2721 MiB, 8 %
2026/05/22 11:44:10.036, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:44:11.036, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:44:12.036, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:44:13.037, 12807 MiB, 3137 MiB, 17 %
2026/05/22 11:44:14.037, 12999 MiB, 2945 MiB, 25 %
2026/05/22 11:44:15.037, 13127 MiB, 2817 MiB, 100 %
2026/05/22 11:44:16.037, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:44:17.037, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:44:18.037, 12775 MiB, 3169 MiB, 11 %
2026/05/22 11:44:19.038, 13031 MiB, 2913 MiB, 10 %
2026/05/22 11:44:20.038, 13223 MiB, 2721 MiB, 12 %
2026/05/22 11:44:21.038, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:44:22.038, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:44:23.038, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:44:24.039, 12839 MiB, 3105 MiB, 12 %
2026/05/22 11:44:25.039, 13095 MiB, 2849 MiB, 10 %
2026/05/22 11:44:26.039, 13319 MiB, 2625 MiB, 2 %
2026/05/22 11:44:27.039, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:44:28.039, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:44:29.040, 12807 MiB, 3137 MiB, 10 %
2026/05/22 11:44:30.040, 13031 MiB, 2913 MiB, 8 %
2026/05/22 11:44:31.040, 13255 MiB, 2689 MiB, 15 %
2026/05/22 11:44:32.040, 13447 MiB, 2497 MiB, 2 %
2026/05/22 11:44:33.040, 13447 MiB, 2497 MiB, 1 %
2026/05/22 11:44:34.041, 13447 MiB, 2497 MiB, 1 %
2026/05/22 11:44:35.041, 12743 MiB, 3201 MiB, 10 %
2026/05/22 11:44:36.041, 12999 MiB, 2945 MiB, 9 %
2026/05/22 11:44:37.041, 13255 MiB, 2689 MiB, 48 %
2026/05/22 11:44:38.042, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:44:39.042, 13255 MiB, 2689 MiB, 1 %
2026/05/22 11:44:40.042, 12839 MiB, 3105 MiB, 8 %
2026/05/22 11:44:41.042, 13063 MiB, 2881 MiB, 8 %
2026/05/22 11:44:42.042, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:44:43.043, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:44:44.043, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:44:45.043, 12743 MiB, 3201 MiB, 27 %
2026/05/22 11:44:46.043, 12935 MiB, 3009 MiB, 15 %
2026/05/22 11:44:47.043, 13127 MiB, 2817 MiB, 19 %
2026/05/22 11:44:48.044, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:44:49.044, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:44:50.044, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:44:51.044, 12647 MiB, 3297 MiB, 24 %
2026/05/22 11:44:52.044, 12935 MiB, 3009 MiB, 13 %
2026/05/22 11:44:53.045, 13191 MiB, 2753 MiB, 28 %
2026/05/22 11:44:54.045, 13415 MiB, 2529 MiB, 11 %
2026/05/22 11:44:55.045, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:44:56.046, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:44:57.046, 12711 MiB, 3233 MiB, 30 %
2026/05/22 11:44:58.046, 12871 MiB, 3073 MiB, 44 %
2026/05/22 11:44:59.046, 13063 MiB, 2881 MiB, 23 %
2026/05/22 11:45:00.047, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:45:01.047, 13351 MiB, 2593 MiB, 1 %
2026/05/22 11:45:02.047, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:45:03.047, 12743 MiB, 3201 MiB, 9 %
2026/05/22 11:45:04.047, 12999 MiB, 2945 MiB, 11 %
2026/05/22 11:45:05.048, 13159 MiB, 2785 MiB, 95 %
2026/05/22 11:45:06.048, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:45:07.048, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:45:08.048, 12711 MiB, 3233 MiB, 7 %
2026/05/22 11:45:09.048, 12935 MiB, 3009 MiB, 10 %
2026/05/22 11:45:10.049, 13159 MiB, 2785 MiB, 36 %
2026/05/22 11:45:11.049, 13159 MiB, 2785 MiB, 1 %
2026/05/22 11:45:12.049, 12647 MiB, 3297 MiB, 14 %
2026/05/22 11:45:13.049, 12935 MiB, 3009 MiB, 10 %
2026/05/22 11:45:14.049, 13255 MiB, 2689 MiB, 14 %
2026/05/22 11:45:15.050, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:45:16.050, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:45:17.050, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:45:18.050, 12743 MiB, 3201 MiB, 17 %
2026/05/22 11:45:19.050, 12903 MiB, 3041 MiB, 25 %
2026/05/22 11:45:20.050, 13095 MiB, 2849 MiB, 50 %
